experiment,model,language,difficulty_rank,condition,n_pairs,n_valid,n_correct,valid_rate,valid_accuracy,effective_accuracy,strict_swap_error,parse_failure_rate,effective_ci_low,effective_ci_high,valid_accuracy_ci_low,valid_accuracy_ci_high,spearman_valid_only,spearman_p,debiased_accuracy,debiased_tie_rate,median_abs_b,median_abs_c
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,far,gaussian_sigma_4,333,114,67,0.34234234234234234,0.5877192982456141,0.2012012012012012,0.6576576576576576,0.0,0.16166103605011103,0.2475565801640179,0.4959386032736192,0.6737809521371104,0.2493714122461216,0.0074590347447068845,0.5675675675675675,0.04804804804804805,0.625,0.375
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,far,no_blank_lines,333,168,129,0.5045045045045045,0.7678571428571429,0.38738738738738737,0.49549549549549554,0.0,0.3366321369082859,0.44071118578548135,0.6984608386719704,0.8252777318548861,0.5143502357055921,9.923577790199893e-13,0.6966966966966966,0.03003003003003003,0.75,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,far,no_indent,333,167,129,0.5015015015015015,0.7724550898203593,0.38738738738738737,0.4984984984984985,0.0,0.3366321369082859,0.44071118578548135,0.7031641603554811,0.829493431239476,0.5723733575538389,6.432232378665507e-16,0.6936936936936937,0.021021021021021023,0.75,0.75
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,baseline,333,175,99,0.5255255255255256,0.5657142857142857,0.2972972972972973,0.47447447447447444,0.0,0.25074340262976375,0.34847457821901734,0.4916449535134333,0.6369605731450119,0.1403336070673071,0.06398103019689852,0.5765765765765766,0.021021021021021023,0.625,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,gaussian_sigma_1,333,175,101,0.5255255255255256,0.5771428571428572,0.3033033033033033,0.47447447447447444,0.0,0.2564049675376505,0.35468803610079624,0.5030645731571901,0.6479071320505498,0.18742299768901882,0.013004197041453848,0.5345345345345346,0.04804804804804805,0.625,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,gaussian_sigma_2,333,172,98,0.5165165165165165,0.5697674418604651,0.29429429429429427,0.48348348348348347,0.0,0.24791633613144573,0.3453641333225024,0.4950481800540244,0.641438403718423,0.14609380826202875,0.05583719577694373,0.5525525525525525,0.03303303303303303,0.6875,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,gaussian_sigma_4,333,128,69,0.3843843843843844,0.5390625,0.2072072072072072,0.6156156156156156,0.0,0.16713468688128458,0.25395795212251016,0.4528298312720518,0.6230188440190805,0.08602559928714114,0.3342882839242607,0.5345345345345346,0.03903903903903904,0.625,0.375
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,no_blank_lines,333,156,85,0.46846846846846846,0.5448717948717948,0.2552552552552553,0.5315315315315315,0.0,0.21140138818909154,0.30469143313202923,0.4665858424673086,0.6210009457370258,0.09407350239359469,0.2427582134848719,0.5885885885885885,0.018018018018018018,0.6875,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,no_indent,333,164,88,0.4924924924924925,0.5365853658536586,0.26426426426426425,0.5075075075075075,0.0,0.21978742968304069,0.3141179258225787,0.4603031878123809,0.6111928542520513,0.11502680431623408,0.1424665512420506,0.5585585585585585,0.024024024024024024,0.75,0.6875
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,near,baseline,334,162,94,0.48502994011976047,0.5802469135802469,0.281437125748503,0.5149700598802396,0.0,0.23590508031408208,0.3319395515743684,0.5032538870943596,0.6535223507950508,0.15966269968886124,0.04240980332687169,0.5239520958083832,0.041916167664670656,0.6875,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,near,gaussian_sigma_1,334,165,92,0.4940119760479042,0.5575757575757576,0.2754491017964072,0.5059880239520957,0.0,0.2302967454726118,0.32570801331689214,0.4813374248604851,0.6311941780568859,0.11540591928034313,0.13992170933358156,0.5269461077844312,0.023952095808383235,0.6875,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,near,gaussian_sigma_2,334,169,95,0.5059880239520959,0.5621301775147929,0.2844311377245509,0.49401197604790414,0.0,0.2387131414244622,0.3350514270134616,0.48677332777313087,0.6347252996006719,0.08574812737093265,0.2676479042342596,0.5179640718562875,0.023952095808383235,0.75,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,near,gaussian_sigma_4,334,110,59,0.32934131736526945,0.5363636363636364,0.17664670658682635,0.6706586826347305,0.0,0.13949098958827313,0.22115586306861243,0.44352397913274194,0.6267491892092099,0.14278199395753685,0.1367406665205381,0.5119760479041916,0.038922155688622756,0.625,0.375
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,near,no_blank_lines,334,150,93,0.4491017964071856,0.62,0.27844311377245506,0.5508982035928144,0.0,0.23309960661746768,0.32882508872150945,0.5402444138161206,0.6937627275355409,0.21336149931174628,0.008753552256327136,0.5209580838323353,0.041916167664670656,0.6875,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,near,no_indent,334,159,87,0.47604790419161674,0.5471698113207547,0.26047904191616766,0.5239520958083832,0.0,0.21632256261428776,0.3100825134278497,0.46959600192610984,0.6225181323283406,0.1380788050404525,0.08261800932412373,0.562874251497006,0.014970059880239521,0.75,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,far,baseline,333,179,153,0.5375375375375375,0.8547486033519553,0.4594594594594595,0.4624624624624625,0.0,0.4067000122326645,0.5131435839370918,0.7956815947751242,0.8989092317208743,0.6562050182910729,2.04764620837553e-23,0.7447447447447447,0.012012012012012012,0.9375,0.875
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,far,gaussian_sigma_1,333,186,165,0.5585585585585585,0.8870967741935484,0.4954954954954955,0.4414414414414415,0.0,0.4421534265165243,0.5489403063912265,0.8335689543144769,0.9249587186950761,0.721328989896422,3.602491085970776e-31,0.7387387387387387,0.024024024024024024,0.875,0.875
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,far,gaussian_sigma_2,333,175,147,0.5255255255255256,0.84,0.44144144144144143,0.47447447447447444,0.0,0.38907693926389203,0.495141588536867,0.7784732458333339,0.8869205660081865,0.6281685432611385,1.3409712960644446e-20,0.7027027027027027,0.024024024024024024,0.875,0.75
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,far,gaussian_sigma_4,333,183,157,0.5495495495495496,0.8579234972677595,0.47147147147147145,0.4504504504504504,0.0,0.41848723165657703,0.5251064100925108,0.79996591061679,0.9011632757364196,0.6986619889419163,4.025683485252565e-28,0.7597597597597597,0.018018018018018018,0.75,0.8125
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,far,no_blank_lines,333,157,127,0.47147147147147145,0.8089171974522293,0.3813813813813814,0.5285285285285286,0.0,0.3308452818421769,0.4346230180619247,0.7403336670599492,0.8627446730099173,0.6026729356748732,6.772212138651718e-17,0.7267267267267268,0.03303303303303303,1.0,0.8125
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,far,no_indent,333,166,139,0.4984984984984985,0.8373493975903614,0.4174174174174174,0.5015015015015015,0.0,0.3656885544926583,0.4710298821494377,0.7736953899222655,0.8857431286684231,0.6005363797250102,1.2069885792558532e-17,0.7177177177177178,0.024024024024024024,0.9375,0.875
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,middle,baseline,333,135,99,0.40540540540540543,0.7333333333333333,0.2972972972972973,0.5945945945945945,0.0,0.25074340262976375,0.34847457821901734,0.6530377880086051,0.8007171677165499,0.4731738518034034,6.814331892012085e-09,0.6426426426426426,0.024024024024024024,0.875,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,middle,gaussian_sigma_1,333,129,97,0.38738738738738737,0.751937984496124,0.2912912912912913,0.6126126126126126,0.0,0.24509177571209065,0.34225118234702456,0.6708487306573387,0.8184563445581876,0.49642698022366194,2.1906133835276258e-09,0.6276276276276276,0.036036036036036036,0.875,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,middle,gaussian_sigma_2,333,138,100,0.4144144144144144,0.7246376811594203,0.3003003003003003,0.5855855855855856,0.0,0.25357295346930947,0.3515825387743044,0.6447903915243016,0.7923173519766729,0.44900436804896016,3.320854897768439e-08,0.6126126126126126,0.03003003003003003,0.8125,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,middle,gaussian_sigma_4,333,140,111,0.42042042042042044,0.7928571428571428,0.3333333333333333,0.5795795795795795,0.0,0.28485635171297025,0.38561176587380525,0.7183483042801226,0.8517237783606497,0.48868594795104764,9.029499389464346e-10,0.6846846846846847,0.05105105105105105,0.75,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,middle,no_blank_lines,333,122,88,0.3663663663663664,0.7213114754098361,0.26426426426426425,0.6336336336336337,0.0,0.21978742968304069,0.3141179258225787,0.6359296638745752,0.7931816997893045,0.43623172560828294,5.095764722294528e-07,0.6066066066066066,0.03303303303303303,0.9375,0.6875
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,middle,no_indent,333,135,98,0.40540540540540543,0.725925925925926,0.29429429429429427,0.5945945945945945,0.0,0.24791633613144573,0.3453641333225024,0.6452181868209285,0.7941318496748567,0.4422792369803762,7.845886477105901e-08,0.6426426426426426,0.02702702702702703,0.875,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,near,baseline,334,116,75,0.3473053892215569,0.646551724137931,0.2245508982035928,0.652694610778443,0.0,0.18307634552234556,0.27228949192611257,0.5561379986313376,0.7275701632566994,0.18941507549492578,0.041705814154161434,0.6137724550898204,0.03592814371257485,0.8125,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,near,gaussian_sigma_1,334,116,79,0.3473053892215569,0.6810344827586207,0.23652694610778444,0.652694610778443,0.0,0.194110243651807,0.28493533999454423,0.5915848546593726,0.7588781688493788,0.24560610479900927,0.00787352621431626,0.6167664670658682,0.03293413173652695,0.875,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,near,gaussian_sigma_2,334,138,90,0.41317365269461076,0.6521739130434783,0.2694610778443114,0.5868263473053892,0.0,0.22469896521795457,0.31946592047260275,0.5695636217454384,0.7265416238519958,0.24506742884211075,0.0037673058253426795,0.6167664670658682,0.017964071856287425,0.8125,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,near,gaussian_sigma_4,334,110,67,0.32934131736526945,0.6090909090909091,0.20059880239520958,0.6706586826347305,0.0,0.16116666588619338,0.24683967916647842,0.5156993628097574,0.6951201422160979,0.23358578955996465,0.014050940820430258,0.5568862275449101,0.02694610778443114,0.75,0.4375
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,near,no_blank_lines,334,112,72,0.33532934131736525,0.6428571428571429,0.2155688622754491,0.6646706586826348,0.0,0.1748346688086807,0.26277135899135756,0.5507355016059547,0.7255041135177758,0.16114083281951297,0.08963350380997277,0.6197604790419161,0.038922155688622756,0.9375,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,python,near,no_indent,334,119,78,0.3562874251497006,0.6554621848739496,0.23353293413173654,0.6437125748502994,0.0,0.19134707909372595,0.281778568003152,0.56642363175177,0.7347776105259464,0.21174908162307726,0.020788277560654555,0.6197604790419161,0.03293413173652695,0.875,0.5625
