model,representation,language,condition,rq0_id,baseline_cosine_distance
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_086,0.0003796219825744629
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_087,0.00043064355850219727
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_088,0.0009558200836181641
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_089,0.00030303001403808594
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_090,0.0002650618553161621
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_091,0.0006500482559204102
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_092,0.0005663633346557617
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_093,0.00039315223693847656
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_094,0.00029015541076660156
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_095,0.0002815127372741699
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_096,-1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_097,0.0005327463150024414
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_098,0.0005928277969360352
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_099,0.00032699108123779297
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_100,0.0003553628921508789
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_101,0.0003483295440673828
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_102,0.0002626776695251465
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_103,0.0005415678024291992
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_104,0.0003777742385864258
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_105,0.0006448030471801758
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_106,0.0002601146697998047
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_107,0.00125044584274292
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_108,0.0003151893615722656
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_109,0.0009853243827819824
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_110,0.0002626776695251465
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_111,0.0003173947334289551
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_112,0.0002714395523071289
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_113,0.00030291080474853516
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_114,0.0003237128257751465
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_115,0.00038510560989379883
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_116,0.00043010711669921875
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_117,0.0004054903984069824
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_118,0.0005162358283996582
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_2,dorn_cuda_119,0.0003910064697265625
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_000,0.0028010010719299316
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_001,0.006917417049407959
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_002,0.004786491394042969
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_003,0.004943370819091797
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_004,0.0027900338172912598
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_005,0.004086673259735107
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_006,0.00471806526184082
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_007,0.004476785659790039
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_008,0.005536973476409912
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_009,0.004753589630126953
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_010,0.0043329596519470215
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_011,0.004036426544189453
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_012,0.005195915699005127
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_013,0.004141390323638916
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_014,0.005842387676239014
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_015,0.003118157386779785
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_016,0.007447183132171631
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_017,0.003032088279724121
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_018,0.00403439998626709
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_019,0.005248308181762695
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_020,0.005178213119506836
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_021,0.004459857940673828
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_022,0.003412187099456787
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_023,0.0038614273071289062
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_024,0.0050792694091796875
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_025,0.0050501227378845215
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_026,0.004419684410095215
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_027,0.006653010845184326
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_028,0.003377199172973633
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_029,0.0035952329635620117
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_030,0.0029850006103515625
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_031,0.002915799617767334
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_032,0.005836129188537598
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_033,0.004181861877441406
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_034,0.004700362682342529
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_035,0.002233564853668213
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_036,0.00407254695892334
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_037,0.0030618906021118164
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_038,0.00816434621810913
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_039,0.0034532546997070312
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_040,0.003027677536010742
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_041,0.0030193328857421875
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_042,0.00258791446685791
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_043,0.004756510257720947
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_044,0.0039157867431640625
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_045,0.00798332691192627
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_046,0.002553999423980713
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_047,0.003921091556549072
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_048,0.0034936070442199707
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_049,0.004281878471374512
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_050,0.008297204971313477
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_051,0.0033498406410217285
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_052,0.004254281520843506
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_053,0.005165994167327881
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_054,0.004002749919891357
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_055,0.0041297078132629395
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_056,0.005051970481872559
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_057,0.004307985305786133
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_058,0.005707681179046631
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_059,0.0037334561347961426
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_060,0.002466559410095215
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_061,0.004165947437286377
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_062,-1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_063,0.004732012748718262
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_064,0.004700362682342529
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_065,0.003100454807281494
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_066,0.0033945441246032715
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_067,0.005804896354675293
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_068,0.004302799701690674
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_069,0.0062596797943115234
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_070,0.003876805305480957
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_071,0.008052587509155273
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_072,0.005013406276702881
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_073,0.004064440727233887
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_074,0.004946351051330566
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_075,0.002812981605529785
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_076,0.0037750601768493652
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_077,0.005814254283905029
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_078,0.00538712739944458
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_079,0.003694474697113037
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_080,0.003493666648864746
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_081,0.0036145448684692383
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_082,0.004464924335479736
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_083,0.010169625282287598
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_084,0.00480419397354126
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_085,0.005797624588012695
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_086,0.005732834339141846
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_087,0.004773139953613281
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_088,0.0022158026695251465
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_089,0.005334198474884033
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_090,0.00319516658782959
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_091,0.004498541355133057
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_092,0.005168259143829346
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_093,0.004768252372741699
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_094,0.003653228282928467
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_095,0.0038906335830688477
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_096,-1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_097,0.006391942501068115
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_098,0.006014347076416016
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_099,0.0037334561347961426
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_100,0.003964543342590332
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_101,0.00379335880279541
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_102,0.0027602314949035645
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_103,0.005024433135986328
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_104,0.004599034786224365
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_105,0.0035595297813415527
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_106,0.0032290220260620117
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_107,0.00638890266418457
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_108,0.004157066345214844
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_109,0.0030211210250854492
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_110,0.0041484832763671875
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_111,0.0039948225021362305
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_112,0.0038390159606933594
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_113,0.003634929656982422
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_114,0.004489481449127197
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_115,0.0052834153175354
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_116,0.0034657716751098633
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_117,0.0052207112312316895
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_118,0.0056915283203125
OpenGVLab/InternVL3-8B,native_cls,cuda,gaussian_sigma_4,dorn_cuda_119,0.003045499324798584
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_000,9.232759475708008e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_001,0.0
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_002,0.0
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_003,0.00010585784912109375
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_004,0.00012004375457763672
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_005,7.855892181396484e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_006,0.00017702579498291016
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_007,8.445978164672852e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_008,0.0004692673683166504
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_009,9.41157341003418e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_010,9.679794311523438e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_011,0.00014650821685791016
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_012,0.0
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_013,0.0001519918441772461
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_014,8.881092071533203e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_015,0.0001601576805114746
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_016,6.80685043334961e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_017,0.00010895729064941406
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_018,0.0002605915069580078
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_019,7.200241088867188e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_020,8.702278137207031e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_021,1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_022,0.00020331144332885742
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_023,4.583597183227539e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_024,1.7881393432617188e-07
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_025,8.422136306762695e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_026,8.308887481689453e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_027,7.647275924682617e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_028,9.304285049438477e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_029,6.771087646484375e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_030,0.00011652708053588867
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_031,0.00012165307998657227
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_032,0.0
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_033,0.00011181831359863281
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_034,4.887580871582031e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_035,-1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_036,6.628036499023438e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_037,0.00016301870346069336
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_038,0.00011265277862548828
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_039,7.230043411254883e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_040,0.0003007054328918457
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_041,0.00010544061660766602
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_042,7.295608520507812e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_043,6.896257400512695e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_044,0.00020569562911987305
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_045,0.0
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_046,9.763240814208984e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_047,9.21487808227539e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_048,0.00014072656631469727
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_049,7.164478302001953e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_050,1.7881393432617188e-07
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_051,8.07046890258789e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_052,0.00020819902420043945
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_053,0.00014078617095947266
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_054,0.00016105175018310547
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_055,0.0
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_056,1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_057,5.960464477539063e-08
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_058,0.0002148151397705078
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_059,7.861852645874023e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_060,9.971857070922852e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_061,0.00016438961029052734
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_062,-1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_063,0.0002071857452392578
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_064,4.887580871582031e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_065,0.0001914501190185547
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_066,9.5367431640625e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_067,0.00013077259063720703
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_068,0.00013321638107299805
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_069,6.35981559753418e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_070,0.0002066493034362793
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_071,0.00010257959365844727
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_072,0.00012379884719848633
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_073,7.134675979614258e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_074,8.124113082885742e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_075,0.00013256072998046875
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_076,7.62939453125e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_077,0.00025075674057006836
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_078,8.96453857421875e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_079,0.0001373291015625
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_080,5.346536636352539e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_081,9.02414321899414e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_082,7.843971252441406e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_083,1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_084,6.73532485961914e-05
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_085,5.960464477539063e-08
OpenGVLab/InternVL3-8B,native_cls,cuda,no_blank_lines,dorn_cuda_086,7.94529914855957e-05
